Operation mode is 6, should be 12
Write status: 0  (0 is good)
IMU Initialized
7Differential Pressure Sensor Initialized
MS5607 Initialized

Initialization Complete!


Cycles,State,Altitude,Heading,Yaw,Pitch,Roll,ServoEnable,CommandedYaw,CommandedPitch,CurrentLat,CurrentLon,TargetHeading
6769, -32768, 25530, -32768, -24314, 24671, 11220, 6892, -24314, 24671, 11220, -24314, 24671, 11220, -25082, 24671, -13357, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98960, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6797, -32768, 26294, -32768, -23546, 24671, -29740, 6892, -22778, 24671, -5164, -23546, 24671, -29740, -23546, 24671, -29740, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98960, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6823, -32768, 27079, -32768, -21498, 24671, -29739, 6892, -24314, 24671, 11220, -22778, 24671, -5164, -24314, 24671, 11220, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98960, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6850, -32768, 27872, -32768, -24314, 24671, 11220, 6892, -23552, 24671, -29932, -23546, 24671, -29740, -24314, 24671, 11220, -24186, 28767, 11220, 0, 0, 0, 0, MS5607: 98962, 2509, 0729, 3217839, 0.000000, 0.000000, 0.000000
6876, -32768, 28653, -32768, -23546, 24671, -29740, 6892, -24314, 24671, 11220, -24314, 24671, 11220, -22778, 24671, -5164, -24186, 28767, 11220, 0, 0, 0, 0, MS5607: 98962, 2509, 0711, 3117839, 0.000000, 0.000000, 0.000000
6903, -32768, 29455, -32768, -22266, 24671, 11221, 6892, -22778, 24671, -5164, -22778, 24671, -5164, -23546, 24671, -29740, -23418, 28767, -29740, 0, 0, 0, 0, MS5607: 98962, 2509, 0729, 3217840, 0.000000, 0.000000, 0.000000
6929, -32768, 30260, -32768, -21498, 24671, -29739, 6892, -22650, 28767, -5164, -22778, 24671, -5164, -21370, 28767, -29739, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98965, 2508, 0747, 3417840, 0.000000, 0.000000, 0.000000
6956, -32768, 31102, -32768, -22266, 24671, 11221, 6892, -21498, 24671, -29739, -22266, 24671, 11221, -23546, 24671, -29740, -21498, 24671, -29739, 0, 0, 0, 0, MS5607: 98965, 2508, 0729, 3217840, 0.000000, 0.000000, 0.000000
6982, -32768, 31918, -32768, -22266, 24671, 11221, 6892, -23546, 24671, -29740, -22778, 24671, -5164, -21498, 24671, -29739, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98965, 2508, 0729, 3217840, 0.000000, 0.000000, 0.000000
7009, -32768, 32766, -32768, -22778, 24671, -5164, 6892, -22650, 28767, -5164, -25088, 24671, -13549, -22778, 24671, -5164, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98960, 2508, 0747, 3417840, 0.000000, 0.000000, 0.000000
7035, -32768, -32768, -32768, -23546, 24671, -29740, 6892, -22650, 28767, -5164, -22778, 24671, -5164, -22266, 24671, 11221, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98960, 2508, 0729, 3217840, 0.000000, 0.000000, 0.000000
7062, -32768, -32768, -32768, -22778, 24671, -5164, 6892, -22138, 28767, 11221, -20730, 24671, -5163, -22650, 28767, -5164, -24314, 24671, 11220, 0, 0, 0, 0, MS5607: 98960, 2508, 0747, 3417840, 0.000000, 0.000000, 0.000000
7088, -32768, -32768, -32768, -23418, 28767, -29740, 6894, -23546, 24671, -29740, -22266, 24671, 11221, -22138, 28767, 11221, -22266, 24671, 11221, 0, 0, 0, 0, MS5607: 98960, 2508, 0729, 3217840, 0.000000, 0.000000, 0.000000
7115, -32768, -32768, -32768, -21498, 24671, -29739, 6892, -23546, 24671, -29740, -22266, 24671, 11221, -22650, 28767, -5164, -22778, 24671, -5164, 0, 0, 0, 0, MS5607: 98960, 2508, 0729, 3217840, 0.000000, 0.000000, 0.000000
7141, -32768, -32768, -32768, -24314, 24671, 11220, 6892, -22778, 24671, -5164, -24314, 24671, 11220, -24320, 24671, 11028, -23546, 24671, -29740, 0, 0, 0, 0, MS5607: 98960, 2508, 0711, 3117840, 0.000000, 0.000000, 0.000000
